entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1643	1987	Kähler 1987	331	1987K	ʔo ; ʔō ; iʔiō	'o ; 'oo ; i'ioo	' o # ; # ' oo # ; # i ' i oo	ʔo ; ʔoː ; iʔioː	ʔ o # ; # ʔ oː # ; # i ʔ i oː
1652	1987	Kähler 1987	335	1987K	epĩõpĩõ ; epĩəpĩə	epĩõpĩõ ; epĩu̇pĩu̇	e p ĩ õ p ĩ õ # ; # e p ĩ u̇ p ĩ u̇	epĩɔ͂pĩɔ͂ ; epĩɨpĩɨ	e p ĩ ɔ͂ p ĩ ɔ͂ # ; # e p ĩ ɨ p ĩ ɨ
1658	1987	Kähler 1987	336	1987K	kahadi	kahadi	k a h a d i	kahadi	k a h a d i
1665	1987	Kähler 1987	338	1987K	kipəhai ; pohoi	kipu̇hai ; pohoi	k i p u̇ h a i # ; # p o h o i	kipɨhai ; pohoi	k i p ɨ h a i # ; # p o h o i
1678	1987	Kähler 1987	344	1987K	eopoʔoki	eopo'oki	e o p o ' o k i	eopoʔoki	e o p o ʔ o k i
1680	1987	Kähler 1987	346	1987K	earoʔoa	earo'oa	e a r o ' o a	earoʔoa	e a r o ʔ o a
1682	1987	Kähler 1987	347	1987K	kũpã	kũpã	k ũ p ã	kũpã	k ũ p ã
1689	1987	Kähler 1987	349	1987K	kole ; kore ; kode	kole ; kore ; kode	k o l e # ; # k o r e # ; # k o d e	kole ; kore ; kode	k o l e # ; # k o r e # ; # k o d e
1691	1987	Kähler 1987	350	1987K	kamẽhẽnĩ	kamẽhẽnĩ	k a m ẽ h ẽ n ĩ	kamẽhẽnĩ	k a m ẽ h ẽ n ĩ
1693	1987	Kähler 1987	352	1987K	ekixẽnȭ	ekixẽnõõ	e k i x ẽ n õõ	ekiçẽnɔ̃ː	e k i ç ẽ n ɔ̃ː
1700	1987	Kähler 1987	353	1987K	ebao	ebao	e b a o	ebao	e b a o
1707	1987	Kähler 1987	354	1987K	ekikoha	ekikoha	e k i k o h a	ekikoha	e k i k o h a
1710	1987	Kähler 1987	355	1987K	kipa͜iʔio	kipa:i'io	k i p a: i ' i o	kipa͜iʔio	k i p a͜ i ʔ i o
1714	1987	Kähler 1987	357	1987K	eʔoʔoboi	e'o'oboi	e ' o ' o b o i	eʔoʔoboi	e ʔ o ʔ o b o i
1717	1987	Kähler 1987	358	1987K	kipuʔeʔe͜i ; kabuʔeʔe͜i	kipu'e'e:i ; kabu'e'e:i	k i p u ' e ' e: i # ; # k a b u ' e ' e: i	kipuʔeʔe͜i ; kabuʔeʔe͜i	k i p u ʔ e ʔ e͜ i # ; # k a b u ʔ e ʔ e͜ i
1722	1987	Kähler 1987	359	1987K	emẽ́ãũ	emẽ́ãũ	e m ẽ́ ã ũ	emẽ́ãũ	e m ẽ́ ã ũ
1727	1987	Kähler 1987	361	1987K	kidaʔa(o)	kida'a(o)	k i d a ' a ( o )	kidaʔa(o)	k i d a ʔ a ( o )
1732	1987	Kähler 1987	363	1987K	kõnõʔõ	kõnõ'õ	k õ n õ ' õ	kɔ͂nɔ͂ʔɔ͂	k ɔ͂ n ɔ͂ ʔ ɔ͂
1736	1987	Kähler 1987	366	1987K	epohanũmã ; epohonũmã	epohanũmã ; epohonũmã	e p o h a n ũ m ã # ; # e p o h o n ũ m ã	epohanũmã ; epohonũmã	e p o h a n ũ m ã # ; # e p o h o n ũ m ã
1737	1987	Kähler 1987	367	1987K	kitaháu	kitaháu	k i t a h á u	kitaháu	k i t a h á u
1754	1987	Kähler 1987	373	1987K	ekõhõ uʔobi	ekõhõ u'obi	e k õ h õ # u ' o b i	ekɔ͂hɔ͂ uʔobi	e k ɔ͂ h ɔ͂ # u ʔ o b i
1757	1987	Kähler 1987	374	1987K	kakakrei ; kikakadei ; kakarai	kakakrei ; kikakadei ; kakarai	k a k a k r e i # ; # k i k a k a d e i # ; # k a k a r a i	kakakrei ; kikakadei ; kakarai	k a k a k r e i # ; # k i k a k a d e i # ; # k a k a r a i
1761	1987	Kähler 1987	375	1987K	hĩnũkĩ eodi	hĩnũkĩ eodi	h ĩ n ũ k ĩ # e o d i	hĩnũkĩ eodi	h ĩ n ũ k ĩ # e o d i
1768	1987	Kähler 1987	376	1987K	epapa	epapa	e p a p a	epapa	e p a p a
1788	1987	Kähler 1987	380	1987K	pamoa	pamoa	p a m o a	pamoa	p a m o a
