entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1515	1895	Stockhof 1987	290	1895	kihèkok	kixEkOk	k i x E k O k	kiçɛkɔk	k i ç ɛ k ɔ k
1524	1895	Stockhof 1987	292	1895	èkŏkŏ(k)	EkOkO'	E k O k O '	ɛkɔkɔʔ	ɛ k ɔ k ɔ ʔ
1532	1895	Stockhof 1987	294	1895	bèkŏkŏ(k)	bEkOkO'	b E k O k O '	bɛkɔkɔʔ	b ɛ k ɔ k ɔ ʔ
1536	1895	Stockhof 1987	296	1895	pākŏkŏ(k)	paakOkO'	p aa k O k O '	paːkɔkɔʔ	p aː k ɔ k ɔ ʔ
1542	1895	Stockhof 1987	297	1895	ahŏpŏ(k)	ahOpO'	a h O p O '	ahɔpɔʔ	a h ɔ p ɔ ʔ
1561	1895	Stockhof 1987	301	1895	janieka	yanika	y a n i k a	janika	j a n i k a
1569	1895	Stockhof 1987	302	1895	amĕna(k)	amėna'	a m ė n a '	amənaʔ	a m ə n a ʔ
1575	1895	Stockhof 1987	305	1895	kihanĕ	kixanė	k i x a n ė	kiçanə	k i ç a n ə
1592	1895	Stockhof 1987	311	1895	èara fŏŏkie	Eara fOOki	E a r a # f OO k i	ɛara fɔːki	ɛ a r a # f ɔː k i
1602	1895	Stockhof 1987	317	1895	kidoeroeka	kiduruka	k i d u r u k a	kiduruka	k i d u r u k a
1608	1895	Stockhof 1987	318	1895	kakiho(k) ; kahihŏ ; kihŏ [èjobie]	kakixO' ; kahixO ; kixO [EyObi]	k a k i x O ' # ; # k a h i x O # ; # k i x O # [ E y O b i ]	kakiçɔʔ ; kahiçɔ ; kiçɔ [ɛjɔbi]	k a k i ç ɔ ʔ # ; # k a h i ç ɔ # ; # k i ç ɔ # [ ɛ j ɔ b i ]
1610	1895	Stockhof 1987	319	1895	karahoe	karahu	k a r a h u	karahu	k a r a h u
1613	1895	Stockhof 1987	321	1895	oehaibi	uhaibi	u h a i b i	uhaibi	u h a i b i
1615	1895	Stockhof 1987	322	1895	fahabōha(k)	fahabooha'	f a h a b oo h a '	fahaboːhaʔ	f a h a b oː h a ʔ
1621	1895	Stockhof 1987	324	1895	kakau	kakau	k a k a u	kakau	k a k a u
